review_id,full_review,wish I read reviews ,wish I read reviews _ohe
RQ83D6VWMZ43M,"Would leave zero stars. The black ink works perfectly the colored ink only has half the colors working. Red ink is not working. Only prints yellow, green and blue.",0,0
RYDSLR8SMXAGW,"Ink Express has supplied 950XL cartridges that are ONLY to be used in Asia Pacific!  Look carefully at the bottom of the label, mine has ""z40 For use only in Asia-Pacific""  I have reached out and asked that they send me two cartridges that actually can work in my printer.  The HP 8620 absolutely will NOT allow these cartridges to be used in my printer.  I purchased these in September of 2017 along with colored cartridges.  Colored ones are fine - the B&W are absolutely the wrong ink cartridges for use in printers sold in North America!!  I couldn't even select the actual product to review because it isn't there anymore!!!  The colored pack shown was fine, but the B&W are wrong!!  I tried to actually review the 950XL but the link is gone!",0,0
R360K6W3UUQ3Q2,"I purchased this for my M2020 printer I bought last year based on the large number of positive reviews.  However, I found that the actual product doesn't work at all for my printer.  Whenever I print I get lots of blotches.  Even printing a blank page fills the page with streaks.Initially I was concerned that it might be a problem with the Fuser, Transfer Roller or some other part of the printer.  However, when I take the toner out and put in a Samsung cartridge that I bought at an office store it works just fine.  Putting the E-Z Ink cartridge back in and it reverts back to the broken behaviour.I hope E-Z Ink will be easy to work with on getting a refund for this defective product. See the attached image for an example.",0,0
RX7TZBOGM8AFQ,"I am honestly stunned at all the good review for this product.  While it is a nice kit of necessities, that is ruined by the fact that you can't lock the compasses in place, so you can't do anything quickly and even if you go slow you might screw up the circle.  What the hell is the point of a compass that doesn't lock?!  Will be looking at Staedtler's compass instead.",0,0
RCAVIM0XEFCUT,"(NOTE: see my update on NeatWorks ver 5 below)I have been using NeatReceipts for a couple of years now.  I generally like the product, but I am now using BOTH the 'Classic ver 1.5.9"" and the new Ver 4.0 software because NeatWorks broke a covenant with its' early adopters.  They broke two of the cardinal rules of product development (1) never, ever, under any circumstances forget your early customers and their data and (2) never remove vital features from the product.First, they ""forgot"" their ""Classic ver 1.5.9"" users.  Versions of the software from 2.0 up thru the current ver 4.1 cannot recognize or import any of the receipts or documents scanned into the earlier version.  I have personally talked to them about this for almost 2 years.  At first, in early 2007, they repeatedly stated that they were hard at work on a migration solution.  We depended on that statement, telling them how important it was for us to be able to access our archived data - for inventories, insurance and tax records.But they finally just abandoned this effort and offered everyone a discount to upgrade to a later version.  How is that going to help with restoring archived data?  The data and file formats for their .elrec and .eldoc seem fairly simple - a scanned image and some recognized text fields.  Why can't they import those formats like they allow for jpeg and tiff images?They offered no acceptable reasons beyond that we are no longer working on that feature and ""would you like to upgrade?"".  They seem oblivious to the frustrations they have caused a large number of their early customers.  We even communicated with Rafi Spero, one of the companies owners.  If he couldn't make it happen, you know they don't care about you as a customer.  BEWARE THIS COMPANY.Secondly:  The ""Classic"" version allowed users to create folders and subfolders, etc.  This was a fantastic way to organize receipts for cash, various credit cards, checks and debits, by year and then by month.  Or to organize a copy of receipts for an inventory by broad categories and then further by store, year or vendor.  So the initial features of both subfolders and the ability to copy receipts from yearly tax records to inventory folders was extremely useful and helpful in elimnating paperwork clutter.The new ver 4 software does not support nested folders or copying receipts to other folders.  Every time you scan a receipt, it goes into a folder.  But all folders are on the same level.  You can show and hide folders, but this is an extremely clumsy process and causes users a lot of extra work in trying to organize their invoices and receipts.  If you want to copy a receipt, you have to scan it AGAIN.  How brain-dead is that?Bottom Line:  This company has proven that, at their convenience, they will ignore or abandon prior versions of the software and remove vital features.To fix some of their current short-coming, as mentioned above, it would not surprise me to see them create a new version of their software that is incompatible with what they are selling today.DO NOT TRUST them with any vital data that you may need in the future.UPDATE:  2-11-2010 - I have been given a preview of the new NeatWorks ver5 software.  I don't know when it will be released but it seems to have (finally) added back in some of the features that went missing with ver 2 and onward.  Now they also have a chance to allow for importing old receipts ("".elrec"" files) from their ""Classic"" users.  If they do Import "".elrec"" files many Classic users will be happy that their data is no longer ""orphaned"".  I will then change my opinion and rating of NeatWorks and their products because they did admit to these past mistakes, listen and respond to their customers and ""the true test of your character is how you respond to those mistakes.""",0,0
R280N85Z9WX7RV,"The colors came out smooth and beautiful and with minimal smudging. I would have given them 5 stars based on that alone, however, several of the pens were leaky and the ink (in the leaky ones) would come out on blobs. Very disappointed. Two stars for the pens that leaked. 5 stars for the ones that didn't.",0,0
R1X8WG0IINVKA,"If you're looking for pens that will write smoothly, look elsewhere. These skip continuously, forcing you to press harder and harder and continuously rewrite what you've just written. The ink flows fine in a few of them, but most skip even when brand new, despite my trying various ways to unclog them. I suppose it's worth mentioning that I'm a lefty - maybe they work better for right-handed folks. At any rate, I'm extremely disappointed with this purchase and will not waste money on this product again.",0,0
R5FVBI1KH7AUJ,"Agree with the low reviews, wish I had read them earlier rather than the overall rating.  Very poor quality, I have replaced every one of them in my printer and NONE of the black ink have worked. I had to go and buy new ones to replace all of the black ink. Don't waste your $.",1,1
R3POB603NTE1WL,"I ordered 2 Bloom Daily Planners 2017, one was a gift and one for me.  I liked the attractive cover and generous room provided for each day to write appointments, reminders, etc. The tabs for each month are also handy.  Unfortunately February 27th and 28th are MISSING!  The ""Bloomers"" have a fine reputation for producing good quality products but somebody dropped the ball on proof reading.  I notified Amazon Customer Service and was given a refund. Just giving you a heads up to avoid the hassle.  I'm giving only one star and that is for how gracious Amazon Customer Service handled a difficult situation.Thanks,A Proud Amazon Prime Member.",0,0
R1IMFICUW9Z1QF,Now my review 2017. Last fall before Hurricane Matthew I opened the case all my important payers along with paper money small bills were all molded. Then the case fell over as I was opening it and the key broke off in the case. The only use I see for this case is a boat anchor. I bought my husband one back in 2014 so I wasted lots money.,0,0
RBE244WA8YBPX,"BEWARE:  Despite this item appears to be an exact replica of cartridge I am replacing, printer has rejected it.  When I bought this, March 2019,  the description indicated that it was compatible with my OfficeJet Pro 8600 Plus.  I inserted two today and learned that I have lost $111.78.  This is the price I paid for this item, along with their 950XL product.  Imagine how else I could have used $111.  Not happy, thus this review.",0,0
R3UFDGM22QPSMV,"UPDATE: I was never contacted by Company/C.S. after review. Be aware: Stickers are NOT included! Will not re purchase.I really like the aesthetic portion of the planner, it's beautiful in its design and it will be extremely useful for productiveness. I have two minor things that made me knock off two stars.First, the grammar mistakes on the cover, such as ""capricon"" and ""pieces"". I believe this should lower the value of the planner, for $35 ish dollars, you expect it to be grammatically correct. Everything else on the inside is precise, as far as I can tell.Second, the advertisement suggests that you will be receiving bonus stickers and I never received any stickers at all. This upsets me because that was a deciding factor between this planner and another planner. This is deceiving and that would have ultimately made me pick another planner, had I known that there weren't going to be any stickers included.As for the pros, I do see myself using this planner because I like the way it is organized. It just works for me. I counted 12 months and it has 5 weeks per month. It seems sturdy enough to where I don't see any future problems with the pages coming off. The binding is very well put. The rose-gold color is gorgeous and it's exactly what I was looking for. I wanted a specific layout for my planner and I'm glad this is able to satisfy that. That being said, I hope customer service acknowledges my 2 complaints. If so, I will be purchasing again next year. To be updated.",0,0
R8PXNAZGH7EQY,"I would give this product no stars if I could.  When you rest your feet on it, it just flattens out to nothing.  What a waste of money.",0,0
R2HLE2IDRZNKDK,"As other reviewer noted, the instruction manual was a joke.  It had 6 ""simple"" steps that required 100 guesses to get things right.  A great example is when you start out with step number 1, it states 3 different screw sizes are required (all of which fit in all 3 holes) and you get to figure out which one goes where based on analysis of future steps.  It also has you build the thing upside down in the instructions, which makes the instruction easy, but is not practical when you realize you build the little shelf part first and are supposed to somehow build the desk with that on the bottom.  Anyway, finally got it all together and it looks great.  I went to move it into the corner of the room and one of the leg connectors broke.  I can't imagine taking apart and returning so I'm just going to be very careful with it.  Definitely worst instructions I've dealt with in a while which just tends to ruin the whole initial experience.  So overall, a nice desk but the instruction manual and the leg breaking at the end get this one a 2 star.",0,0
R15EV9JADCMBDK,"I ordered the gray/white board and was so excited to open it and set it up in my sons room. It was to my disappointment that they sent me the wrong board. I was sent the wood/black board instead. I even went back to review my order to see if the mistake was on me, but it was not. I would return it, but that is too much hassle for me to deal with at the moment. I guess I will just paint the trim to my desired color. Overall it is a well made board and serves the purpose I wanted, just not happy with the fact it wasn’t what I ordered originally.",0,0
R3PQXHJ4CWG0GS,"I had wanted to believe the good reviews about this product, but indeed within a day of gentle use, screws fastening laptop stand to tray ripped out of cheap bamboo, and table itself started shredding.",0,0
ROQ2SN51JFVT7,"I paid the extra $$$ for this newsprint based on all the good reviews on Amazon. I do not know who wrote them because, seriously, this is the WORST quality newsprint, & the most expensive, I have ever purchased anywhere! It is extremely thin and slippery and hard to manage and work with. It slides everywhere. It is so thin, that it is totally worthless to me. It is just one notch above tissue paper! If you use newsprint on a regular basis, like i have for years, you will not like this at all. It's not like any newsprint I have ever bought. In fact, I wouldn't even call it newsprint. I don't know what it is.",0,0
R20ELONTH43U2D,I purchased these with the white board and gave them as a gift. Today my daughter told me they didn't wipe off properly with the eraser or any other cloths .She  finally found they would only clean off with a damp cloth! I have used white boards and pens with no problem in the past - a quick wipe with a cloth or whiteboard eraser and everything was fine so I am extremely disappointed with these. I have since looked at other reviews and it seems others are having the same issue. I wont be purchasing any more for the other seven grandchildren! Very disappointing.,0,0
R3B6NSDL5BFSCJ,Horrible!looked used when I got it and it is way smaller than the picture!!If I could put zero stars I would!!!!!!,0,0
R2UORKYHTP4JM6,"If I could give a zero star review, I would. I ordered this at a significantly reduced price because it was only good for the end of an academic year and I wanted to see if it was worth using. The calendar was bound out of order - February comes before January, there's no March, etc. Absolutely makes no sense at all. I would definitely not recommend this planner.",0,0
R1L1SFOR7KWVZT,Wish I'd read these reviews; These suck.  The adhesive sticks about as well as decorum does to Donald Trump.,1,1
R2HUWCMSV3PMJY,"I love this color; however, the dz doesn't stand for dozen. This is one pen which is contrary to what someone else reviewed. It is cheaper to just go to Walmart and purchase the mixed pack of pens that include this color.",0,0
R2DMHXPPLC0GCC,"Original review: A perfect fit, just $29 to save a $150 chair.UPDATED REVIEW: A perfect fit, but after only three months one pad is already beginning to split. Considering I only sit in the chair a few hours a day, this is very disappointing.UPDATE: After six months both pads are splitting and need to be replaced again. The original ones lasted 5 years. Verdict? These are cheap junk knockoffs, rating downgraded to one star.",0,0
R2PMBJRZCEQ5U7,"...OK - the disclosure: I do not own and have not purchased, tried, sampled or otherwise set my hands on the 'latest' NeatReceipts scanner/software. I did buy the 'full' scanner about 3-4 years ago. As I recall, I had a terrible time getting it installed. And, once installed, it simply did not do what it said it would do. Not even close. I could have worked faster with a Big Chief tablet and a No. 2 pencil. So...why this review...to thank everyone who recently tried the 'system' and gave it a lowly review (lots of 1 stars...possibly because you can't give 0 stars). I had my credit card out, ready to order, when I thought I should check the reviews. Glad I did. Sadly, this is a very poor product -- well-conceived, poorly executed. Sad....because many, many people really want and/or need something like this that works. The plus -- at least for the company -- is that people keep buying it. To those people, please call me. I have an electric car that runs on water, gets 200 mpg, goes from 0 to 60 in 3.5 seconds and drives itself. Well, I don't actually have one -- but I'm thinking of building one -- and you can hold your place if you just send me the same amount you wasted on a NeatReceipts scanner.",0,0
RN67J2EJCW0TG,"So I had a 'Heavy Duty' chair I got on sale a couple of years back, and I love it. The piston went bad about a year ago, which wasn't a big deal, but then the base became broken a few months ago as well, which made it very wobbly. I bought a new piston and base at the same time because the rest of the chair was still in excellent shape. The piston was rated at 1000 lbs. The base (the product I am reviewing here) was rated at 500 lbs. My original chair was rated at 330 lbs, and boy was that accurate - right after it broke I weighed myself and sure enough I was just TWO lbs over! So I bought what I thought was even better parts than my original, fixed it, and it was great... for two weeks. It became wobbly again, but I ignored it, and last night the chair literally broke off and I ended up on the floor (I am both large AND old, so it HURT). Apparently the metal tore like tissue paper. My old base (OEM) was rated at 2/3 that, and I got almost three years out of it. The 500 lbs rating is BS, and I am VERY dissatisfied (Because now I have to replace it again, and I am very annoyed about that). If your as big as me or bigger, look for another brand - this one is made terrible. I am going to try and track down a replacement OEM part this time (the piston, on the other hand, seems to be holding up fine). Oh, and the pivot lock mechanism only lasted two days!",0,0
RPMRZ6DEQPRTW,Worked only for 2 months. Main unit stopped working after 2 month. Gives static and does not dial out. AT&T customer service not at all helpful. Keeps insisting problem is with local line. We tested it on 4 different lines and the problem persists. Other phone on same line has no problem. AT&T  support has no solution.Would give 0 star if option was there.,0,0
R27NJ204XEWXY5,"Whenever a manufacturer clearly advertises their product as ""HEAVY DUTY"" the quality, weight and structural integrity absolutely needs to be just that.It's no stretch of anyone's imagination what the words ""HEAVY DUTY"" implies; subsequently the light weight plastic materials used here don't even come close to that description.It only remains now to see that, if under usage, it provides the durability one anticipates from a ""HEAVY DUTY"" product.I will amend this review accordingly at a later date once that can be determined...",0,0
RM351BNSVBQ7S,"These absolutely do not work as bookends. Multiple people answered yes in the Q&A section and recommended them as such in the reviews. Maybe if you have just two small books you want to prop up, but not for a shelf full of books. I tried using them to bookend a shelf and it didn’t work.  Despite being cast iron they just slid right off. They aren’t heavy enough to prop up a bunch of books.",0,0
R345K5JLDYOYYQ,Well let's just say you get what you pay for.  This lead is by far the most brittle I've ever had.  It breaks so unbelievably easily.  In addition it seems to slide out much farther than you would expect from one click of your pencil.  That aspect is pretty frustrating considering you have to keep the lead a  very short length if you want to minamize the breakage.  This is especially annoying during exams when your lead keeps breaking and you keep clicking your pencil and then an astronomical amount of lead comes out just for it to break again within 30 seconds.  I'm currently studying for exams and I took the time out of my busy schedule just to leave this review so others know.  If you want a lot of cheap lead then look no further.  For the future I would just prevent the hassle and just spend a couple extra bucks to get a product that doesn't break so often.,0,0
RGRK8CDFGEBNN,"I dropped my review to two stars. It is not easy to use. There is no permanent setup that magically scans and sorts. You have to set it up every time and with multiple receipts that I had to scan in everyday, this became just another task added to my already long day. The scanner works fine. It's the software that needs improving. I will give it to my office manager and let her see if it helps her out. Will not recommend.",0,0
R3J96KNOE0EJFD,"Arrived nicely packaged in a huge box.  Missing instructions and adhesive strips.  Nothing on site to indicate what was supposed to be included and how to hang for best results.  Easy enough to go get at the store but a hassle just the same. For the price, you'd think there'd be a diamond or two in the box or that the perimeter would be gold plated. I expect better quality products from Amazon, esp when the bulk of the reviews complain about similar issues.",0,0
R2WOQTXHMBKWZ2,"just like many other reviews, the quality of the product seems great until you open the second cartridge. the second cartridge was empty after printing 100 total pages. first toner still printing fine. i have seen reviews by other people who had similar experience when they bought multiple pack toners. i would like to return one toner for a partial refund if possible as i wasted half of my money on a non working toner.",0,0
ROJB2JHI0CEIW,I haven't used all but I noticed one came off of my son's jacket already. I haven't washed the jacket so I will keep using them to add to my review. I have used a different brand on bottles and works just great but I wanted something smaller for clothing.,0,0
RYH3O7T7KB7PQ,DO NOT BUY!!! This is totally junk and made of cheap plastic. DEFINITELY NOT worth $55.00. Does not even deserve a star.,0,0
R24PKMZE8EWYDT,"So far i only used the black ink but it slid right in and printed just fine at a fraction of the cost of HP.  What else could you ask for...*** Update 9/16/16I just went to print something for the first time since my original review and i got a trouble indicator.  Says something is wrong with one of the cartridges but doesn't specify which.  So, one by one i replaced them.  Nothing.  Never fails cuz i bought 2 full replacements and nothing is worse than needing a copy and printer not working.",0,0
RQ1X40M2UTAVD,"I'm incredibly disappointed in this stapler.  Despite the amazing reviews, the one I got jams EVERY.SINGLE.TIME. I use it.  It's frustrating & annoying.",0,0
R1NSSNRBFASYQR,"Would leave no stars if possible. Not only did they not write, they scratched the chalkboard something awful.",0,0
RHY3Z9DVL7N3W,"This was my first kneaded eraser so I wasn't sure what to expect, but I was utterly disappointed. It erases and picks up graphite (haven't tried with charcoal or pastels) just fine, like any other eraser, but it does not knead well at all. It doesn't stick to itself, even when fresh out of the package. I've read other reviews saying they really liked this eraser, but if the batches are this inconsistent I wouldn't bother wasting money on this. I borrowed a Blick kneaded eraser by chance and was shocked by how different it was from my eraser, mostly in how knead-able that eraser was in comparison :(",0,0
R3TPD19SJNLAE,"Buyer beware! I read a bunch of reviews before I bought this scanner. It seemed as though the biggest common complaint was Neat's technical support. The fact there were so many reviews about support should have been a red flag. I thought, ""Why would I need support for a simple scanner"". Apparently for the same reason so many others did!After loading the software and plugging the scanner into my computer, I opened the Neatworks software but couldn't scan anything because it said no scanner was connected. I fumbled around their support links and tried their troubleshooting ideas with no success. They have no phone # for support, you have to submit an email. It was two hours before I got a response.Their first suggestion was to make sure the power button on the back was on. Seems like a reasonable first suggestion except for the fact that the scanner doesn't have a power button. After trying their other ideas, I replied back that I had no success. The next day I get my next message from them, this time suggesting I try a different power cord. Another great idea except the cord has a unique connection into the scanner. Where am I supposed to get another cord?! Again I followed the other suggestions with no success.It has now been 30+ hours since my last reply and I have heard nothing back from them. The scanner is now boxed up ready for return.",0,0
R3C5AEEXP8LK2G,"Ive owned Neat for about 3 years... started to have a problem in october of 2014 with syncing not working.  I suspect i reached a database limit.. but i cannot confirm this.  Contacted Neat, been working this problem for about 3 months with no resolution.  Tonight was the last straw, i was on the phone and neat support was logged on to my computer..  At 6:08 est they had put me on hold to ""review my log files""  i saw them moving the cursor around on the screen.  Then, the phone disconnected, and the remote login disconnected.  Not so much as a  referral to next level support, we will call you back, NOTHING.. just a total disregard for a customer.  I was apalled.  Im way over this product and will be moving to a competitor  absoutely unacceptable.  Beware their support is junior and embarrasing",0,0
R13VFMEINJUN5B,"All the 5 star reviews must be from employees of this company.  This is a Chinese generic product that every rebrands to their own name and sell it here.  Don't waste your time.  This thing jams very count especially with new bills or $100 bills.  I had to recount everything by hand.  I usually don't leave reviews, but I feel the high star reviews are misleading, which I why I had to write something.  Save your time and buy a decent unit.",0,0
R3H961NRNWOC2A,"The first pen I used I thought, wow, nice, smooth writing, good color.  Later I grabbed one of the black and it was like any cheap cheap pen, left clumps and smears of ink in the writing.  Hate that.  So, I gave it 2 stars, the one was exactly like a good pen, the second yuck.  Would not buy again, because I assume that as I get to using the pens, I will find more that bad and good.",0,0
R2IZG6H6QFD0WV,"When I print using color is no problem(genuine Canon ink cartridge), the problem is only non-color; grayscale.  I checked the ink cartridge and noticed the ink was this product.  I changed to new EZ ink, but still bad.  I am very disappointed  the EZ ink cartridge is useless, wasted my money.  The reviews are not correct.",0,0
R3KEPDT4P3FAN0,"Just got these today and am so unhappy with them that I had to write this review already. Don't like these pens at all.The ink bleeds through the paper really bad, so you can write on only one side of the paper, it is a total mess if you try to write on both sides of the paper.Very Unhappy.Never again will I buy a Zebra pen.",0,0
R20BE4NDR1PQL2,"I initially gave these a good solid rating but after owning them for 5 months the metal bearing balls which allow the wheels to spin 360 degrees have begun falling out. Sadly, i am disappointed with this purchase and will have to buy new ones, but not these again.",0,0
R2ZV7OJWRAVBR9,"I hoped these would work on my floors but they left marks. Also they were very hard to maneuver. I am in a wheelchair and my legs are weak so that may be the reason. I don't want to give them a bad review because I'm sure they work well for others, just not for me.",0,0
R2SXOR559H7JX4,Buy the Scan Snap which is a more solid product. I have had many issues with the software updates and the customer service stinks. There are some good reviews on this but more negative ones then positive. I never got answers back on the issues and their software team needs to get their act together. I still have mine in hopes they come out with a patch or something that is bug free.,0,0
R2NBFV744S5R28,"The images, product title and product description are wrong. No double-sided pencils here. Amazon will send you a tiny set of mini gel pens instead. Look at the reviews, especially the newest reviews. The reviews describe pens not pencils. The small set of mini pens that are delivered are not that great either.After a few calls, I hope that Amazon will eventually fix this. Either sell pens or pencils...have the images, heading and description match what Amazon actually sends you.",1,1
R1Q43K394UF18N,"I ordered two cartridges the same time.The 1st, which was installed in April was easy to use and change on the Brother printers.The Instructions were clear, unit is clean and offers a green option of returning by mail postage paid for the used oneThe 2nd one I tried to install today (late May) is 100% useless!  I have followed the instructions, and installed it 5 times.  The brother printer keeps telling me to replace the toner.I am obviously past a ""warranty"" period and rather than reorder more, I now will have to go to the office supply store for one that I need today.Disappointing, to say the least.  From a 5 star to a 1 star rating.Dr. John Hogan CHA CHE CHOHospitalityEducatorsHogan Hospitality",0,0
R1WKUYVYIKYBL3,"I bought these pens hoping for something that would work better, last longer and hopefully not smear much, compared to the Sharpie® pens that we currently use.  The claims made on this page were that they are fast-drying, smear and water proof, and permanent for plastic tubes.  More importantly for me, the claim was made that they are also resistant to many chemicals and solvents.  I was pretty excited to try something that might finally work for us.  To test them, I performed the following experiment:I marked seven 13x100 borosilicate (""glass"") tubes with the name of the treatment I would use, along with a patch of black scribble, and additionally stuck a piece of lab tape to each tube and wrote the name of the treatment there as well.  Treatments performed included placing a small amount of each solvent onto a fresh Kim-Wipe and lightly rubbing the patch of scribble as well as the writing on the lab tape, or in one case, I just rubbed a bare-skin finger against the writing to see how it held up to skin oils.  I left one control to which I did nothing.  The solvents used follow:1)  methanol2)  reagent alcohol (90% ethanol, 5% each methanol and isopropyl alcohol)3)  ethyl acetate4)  HPLC-grade water5)  skin-oil (bare-fingered rubbing)6)  control (no treatment, for comparison)Additionally, I added ~5mL of water to another tube, placed it in the -80°C freezer for 45 minutes, removed it and let it thaw for 45 minutes.I then allowed the ink to dry for a few hours, just to make sure it was nice and set.Using a fresh Kim-Wipe coated with the appropriate solvent, against each tube I lightly rubbed both the scribble-patch and writing on the lab tape.  I was very discouraged to see that the writing/scribble was instantly removed on each of the tubes to which non-aqueous solvent was applied.  The tube rubbed with a bare-finger (to see how the ink would hold up to skin oil), the tube rubbed with a water-coated Kim-Wipe and the tube which was subjected to the Freeze/Thaw cycle and subsequently scrubbed with a clean Kim-Wipe (I did not wait for the condensation on the outside of the glass to evaporate) all looked good – pretty much the same as the control, to which I did nothingI went back onto Amazon and re-read the product description and saw that these pens were intended for use on plastics so I went back to the drawing board, and performed the same experiments on some small plastic (polypropylene) 1.5mL tubes, which we use to store aliquots of various things.  Without exception, I got the exact same results.  On the upper-side of each of the 1.5mL tubes is a small, translucent, “frosted” (as opposed to the remainder of the tube which is smooth and transparent) patch, which is where contents information is intended to be written.  This patch also was tested and the results were consistent with everything else here.I took and attached a photo of the glass tubes (again, the plastic ones all had the exact same result, but the glass ones were more photogenic).These pens were over $30 when shipping was factored in!  The only reason I gave this product 2 stars is that it works as described solely for water, skin oils, and survival of cryogenic temperatures. The ink itself also seems a bit darker, and better quality than the Sharpie® pens I’ve been using.  But the writing from these pens did not “resist” any of the solvents I tried in any way, and the purported solvent resistance is literally the only reason I went with these guys.  I’m not sure what the fellow reviewer who claimed “almost nothing will take it off” tried, but it most definitely didn’t hold up to my tests, which is unfortunate.  I had high-hopes for this product.",0,0
R2QNRSLWE567YO,"Two days ago, I received this 901 black economy cartridge, because it was a few dollars cheaper than the standard cartridge and I don't usually print all that much at one time. Today, I ran out of ink. I did have a large file I tried to print (key word: try), and a couple of smaller print jobs, probably around 160 pages total, but didn't expect the ink to run out THAT quickly. That's a ridiculous cost per page of about $.09, plus paper. For what I got out of it, the print quality was good (hence the 2 stars), but I'll go back to the standard cartridge, which gives me a far longer life and far more pages, for only a few dollars more. And I'll be able to print the entire project (I ended up missing 15 pages because this cartridge has a life span of a gnat -- or maybe less!). Very disappointed in this purchase.",0,0
R2AWFXZMACA2XR,"The media could not be loaded.                      I’m not someone who lives bad reviews but this product is kind of bad, the material is extremely uncomfortable, I feel like I’m putting my hand over sandpaper",0,0
R1BIIS702DG7JC,"Some of the reviews had mentioned that this pen rips paper.  I didn't believe it. Even thought I tried to be gentle, and it still ripped the paper.  The seller won't refund my money.",0,0
R286AHNADXQN54,"I love these highlighters! They’re my favorite. However, for this particular item, the description says that it’s a 4-pack, yet I only received 2 highlighters. Amazon’s system doesn’t seem to allow me to report missing items and the cost doesn’t make it worth the time to return these, which explains only 2 stars. If you actually get what you pay for, these are great. But maybe order from a different seller?",0,0
R3AXYQYXJS560N,"This pen is a wonderful pen with smooth, continuous flow but I don't know what has been delivered to me. Since then I have used 5 pens and all have stopped writing in between. None of these was was able to finish the ink in it.So I rate these the least",0,0
R1KT1K4OME12NN,If I could give a 0 star I would. This is cheap and literally doesn't work but 1 out of every 10 times.,0,0
R3J1H2OHYNKRKZ,"I should have read the reviews and believed them.  A standard sized piece of paper will not lay down inside of this, which is really sad because it is just a little undersized.  Not sure why they didn't make it fit a standard sheet, but due to the fact that it can't all of your papers will have to be bent to put inside.  So for me this is useless as others have stated.",1,1
R1P8Z2HKDIZYEF,Do not buy this product. I was stupid enough not to read hr reviews properly and bought this as a temporary solution for my bedroom windows. The glass panes have all cracked due to heat concentrating on the black surfaces.,1,1
R194F4HK15QP0L,"Wish I could give it 0 stars. This box's manufacturing quality is beyond bad. The hasp is misaligned, and poorly attached to the box. The lid is also misaligned so, after being forced down and sideways, it closes lopsided. For confirmation on both counts, please refer to attached pictures.Sure, the box is small enough to be portable (quoted from ad), but it is so heavy you'd avoid doing so. Note: luggage locks only and not a fireproof box (fact not mentioned in selling ad)",0,0
R1VXE964YMT40U,"This is my first ever Amazon review and I've been a customer since 2002. This product is such poor quality that I had to write in. Every single one of the color cartridges was broken!! When they are individually wrapped you don't see it, but when you open the plastic wrapping the plastic 'toggle' falls out. I tried to return it soon after I bought it, after I opened the first Cyan, Magenta and yellow cartridges, and the seller would not respond.",0,0
RYG1PK616ZHTQ,"Although I have to admit that this printer performed nicely, there is a MAJOR MAJOR problem with it.  Epson programmed an internal counter and once you reach what THEY have previously decided is the maximum copies it can make, you have to throw it away.  I've had one of these for just over a year, and I used it a lot.  It was still making wonderful looking copies but because their automatic internal counter says ""the ink pads are at the end of their service life"" it shuts itself down and will not make more copies. You have to throw it away.  The Epson site provides you with some access codes to extend the life a few more copies (which I did) but now even that won't work any more and I had to throw it away--a 1 year old printer. Insane. If you look at other reviewers, you will see the run-around Epson gave callers complaining about this problem and they still did nothing about it.  If you plan to own and use this printer for as long as YOU want, I suggest you do NOT buy it because EPSON decides how long you will own it, NOT YOU.  DO NOT BUY!",0,0
R3P72IWU1QGXTH,I would give this a lower star. Do NOT order these. I got them because my 2 year old likes closing the door and I’m afraid she would smash her fingers. I didn’t want to get the hooks you have to put at the bottom and drill screws into the soildwood doors to install these hold hooks. So when I came across these I thought PERFECT this is a temporary thing for my daughter she will soon understand that doors are not to play with and with these I wouldn’t have to drill any screws. WRONG!!! She closed the door it did do it’s job I give it that it kept the door open but she tried to close it again and BOOM I heard a crack. I thought oh it’s plastic it broke. Nope wrong again the force of not being able to close has pooped the screws out from the door hinges!!! MY door is now loose and squeaks VERY loud. I can’t believe this. Do not get these. They will mess up your doors. Trust me. I am a Interior Designer and I should have know better. My husband had to remove the door fix the existing holes and rehang and level the bedroom door. Thank goodness he’s could do it. If he couldn’t I’d have to pay someone to come and fix it. So do not buy this!!!!! I can’t stress it enough.,0,0
R3CFMUKV7B4653,"The other reviews are correct. The stickers will drive you mad upon application. I threw them out and used a UV-resistant Sharpie instead, but I still have to rewrite the sign every three weeks due to fading. Seriously look elsewhere.",0,0
R28T4UKQU97DOP,"I purchased this safe after a moderate amount of research and thought all was well until last week. I started using it and discovered they keys I received didn't work (wrong cut completely). I had a locksmith come out and open the safe so I could retrieve something I had inside it (see below). I could have easily used a hammer or crowbar to get it open but it would obviously ruin the safe.Here's what I can say at this point:1) It's a sturdy safe by a well-known brand but the locking function should be considered a deterrent, not something that will prevent access.2) Check to see if the correct keys were sent. I read many reviews and several complained of the key breaking off inside the lock. I would probablt would also have broken them but decided to call a pro. The locksmith confirmed the keys I received were the wrong ones.3) I like the safe itself--it is heavy and more than adequate for what I need it for.4) Finally (seems kind of obvious now...) before putting something in the safe, make sure the keys you received work!It is after the warranty period, so I spent $100 to get the safe opened without ruining it and to have new keys made that actually work. Even with that I feel I have a good safe, but hope someone from Amazon or Honeywell reads this and does what is right. I will update rating and this post when and if that happens.",0,0
R200XAGOAT1P8D,"Got the neat receipts could not use it no cable or software or anything else in box,  Am sending it back will review to see just how good the stand by there return policy.. Due to it was not my fault I could not use it. No way to get in contact with them either. it was not bought used either.",0,0
