review_id,full_review,rating_managment_explicit,rating_managment_explicit_ohe,disagreement_with_ratings_ohe,combine_tag
R3DUMBMHM9D156,Absolutely not worth the money!  This grill cover was faded from black to light grey within one season and torn to shreds by the middle of the second season.  Granted it's on a northwest exposure patio but surely thought Vermont Castings would make a decent cover for their grills.  Searching for a decent cover once again.  Don't waste your money or time in this one!Rated one star because that's the minimum required would actually have chosen less if possible.,0,0,0,0
R2X5UKHZP0RATU,"Let me first say that MB20 is one of my 5 favorite bands right now, and was very eager to get this DVD set.  The song list is amazing and the band seems to be on their game throughout the concert.BUT, a concert DVD should sound good... RIGHT?  Well, I'm not sure who gets the blame, but the sonic quality of this disk is TERRIBLE.  On Dolby5.1, the rear speaker are way too loud with crowd noise, mostly girls screaming.  I could live with that if the front three channels were pumping quality stage sound, but sadly they are not.  Rob sounds like he is inside a tin can for most the DVD.  Background vocals are barely heard.  Sometimes the guitars sound OK, but usually not.  Only the drumming sounds crisp.  When I tried simple two-channel stereo, it sounded slightly better but still not great.  I am very picky, but even my wife, who is happy to listen to a boom-box half the time, said she thought the DVD sounded awful.I really hate to give these guys a bad rating, but what a let down!!!!",0,0,0,0
R2KBEQIO1V81E5,"2/5 stars, it's just a summary. Title makes it seem like an unabridged audiobook of Locke's Treatises.",0,0,0,0
R1LASGE1MXT1NH,"Package is as described in terms of contents and as usual great Prime delivery quickly.That's the 2 stars.The ink cartridges although claiming compatible are NOT! I have a Canon Pixma MX922. The cartridges are not a good fit. The quality of the cartridge itself was a problem as 2 of them broke after inserting them ( and I did insert them properly!) another huge problem was although I unwrapped them carefully and held them upside down so the area the ink actually comes out from was on top,while I took off the large plastic tab the ink still went everywhere. It was like it was overflow or something. It was a terrible mess and my fingers will likely be stained for a while. I am very disappointed and will not buy again.",0,0,0,0
R5KHBQL8F1MW8,"I'm very, very disappointed in these gel pens. They are very scratchy, don't write smooth and aren't vivid. My set came with 2 greens of the same color. I bought these based on the reviews and they were a Lightening Deal, so the price was right. I'm disappointed. I'd return them, but after shipping cost, the refund is small. I wouldn't buy these.However, the case they came in is awesome.",0,0,0,0
R3J43HNF3HLV1W,Wish I could write a review about this ink. But instead I received the wrong ink twice. Going with a different seller to hopefully get the ink after 3 weeks. Frustrating to say the least.,0,0,0,0
R8N0XCRIQ6TZN,"Lord, I love me some Aretha!!! But I sure don't this book. what was she thinking y'all? Was she ever a guest star on Fantasy Island because it's obvious she never left. I mean, no sense of reality here. Her odes of advice giving and support to Whitney, Natalie, and Lauryn were so laughable, for it seems that they can offer her some useful tips. I wanted to know why she split from Glynn Turman. Didn't happen.  I also wanted to know about the drastic chnage in her Atlantic years that resulted in their lack of promotion in their once most prominent star in the late 70's. Didn't happen.  And just of glimpse of her sons would have been nice. Grandkids, if any. This book was horrible. She blames everybody else for the wrongs in her life and takes no accountability whatsoever. So sad. and then the blatant lies!!!Give me a break-she couldn't remember why she wasn't married in her dad's church to Ted White. And 'who's' drinking ultimately destroyed that marriage-his or hers?I love this woman and I will purchase any of her recordings. But written work? Never again. And I would urge all readers to do the same.",0,0,0,0
R29GHYK3KEYZMO,"First cartridge would not install in my Canon MG7520. It would not ""click and seat"" so the printer electronics would not connect and recognize it. Tried a second one and the same thing. So returned them. Mfr says they should work and they are sending me new ones to try. We'll see if they work. If they do, I'll update this review.",0,0,0,0
RCH2DIMP22WEU,"Why would anyone sell pictures of postcards from around the world, and then give no indication of where the picture was taken??  I bought these to send to my grandchildren for fun so they could learn about places around the world.  How disappointing to have no knowledge whatsoever about the picture.  I wish I had read the reviews before purchasing because I would have never ordered them.  So now I have 100 postcards with lovely pictures from who knows where?",0,0,0,0
R3KAA2WK2BLC75,"""Cutting to the (quick) product"", I'm shocked, stunned, and undone...I wanted to like this scifi, but I have not a clue where this author is coming from, going, or anything else beyond the fact that I find the reading of everything I've read so far, (Passage, Not To Mention The Dog, and now this book) wordy, tedious, repetitive,.......I was influenced by the flattering customer reviews...now a complete mystery to me...go figure....of course this was in the middle of my also reading Monte Paulsen's Beyond The Deep..., an account of an awesome true life adventure by some real life adventurers, Bill Stone and Barbara emEnde, something I do highly recommend.",0,0,0,0
R3PVE7YH9IFNDM,How am I supposed to know how to use this thing with NO instruction booklet included? To me this is like a computer science project. Now the needle doesn't stay locked in place since I don't know how to do that either. There is no way I am going to remain an unsatisfied consumer thinking I wasted $13 like some of the reviews I see here. I am returning this thing to the seller for a refund!!,0,0,0,0
R1BR2XXH8JO0Z8,"C'mon people!! this book is terrible!! It's poorly written, a rip-off of about a hundred BAD novels, and about as ""suprising"" as a PB&J sandwich. All you 5 star raters should be ashamed of yourselves! Grow up people...this isn't a matter of taste, its a matter of fact...this book is no good.",0,0,1,1
R1X5KL6K61FE39,"UPDATE: As another reviewer stated, on 3rd use of this compass, the mechanism holding in the center “point” fell off and we cannot reattach. Updating review to 1 star, and would give 0 stars if possible. Look elsewhere for a sturdier compass that comes with all pieces as advertised.Upon receipt it appears we (possibly) received a used item as there were markings on the interior packaging, and there was no extra lead as indicated on the item description. The compass is very lightweight, and tends to “slip” frequently during use. I intentionally chose this compass as it was packaged separately (rather than a set), and quality appeared to be better than the type with mini-pencils inserted in product images. Overall, I would give this product a solid mid-range review. It’s unfortunate that it is not heavier, and that we did not receive the extra lead. Amazon customer service did make this right for us, thank you.",0,0,0,0
RH2FXCIMRSJLS,"If you're smart enough to know how to read, this book is not worth your time.A man from an old order of knights goes bad, kills all the other knights and forms an Empire. A few years later a farmboy gets a message from a princess who's been captured by said empire and decides to save her. He manages to find one of the last knights from the old order who then trains him. Oh, and by the way the kid is one of the special people who has a special power. Ends up that when he's done with his training his parents are dead. Later on that old knight dies to save his life. He goes on to find a rebel base. You'd think I'm describing Star Wars, right?No. Sadly, I'm describing this book. Replace the force with dragons and the scenery with the Lord of the Rings landscape and you have a theft of a classic in action--and poorly done theft at that. There's no emotion for the characters. It feels exactly how it would if a child wrote a story after watching Star Wars and Lord of the Rings.Truth is that a teen did write it, but that is NO excuse for the poor makeup of this story. If you're interested in a good book, keep looking. I had to force myself to finish this, and I'm sorry I did.",0,0,0,0
R3ULOTTWI07DLG,"The  Parker IM Black Gold Trim Fountain Pen, Medium Nib - 1760800  is  a nice looking Parker pen which arrives in a soft box containing a single cartridge and warranty.  If there's a problem with the pen,  Parker requires a copy of your sales order because Amazon does not stamp the date of purchase on the warranty.  With this pen, use of the warranty is likely.  I'd read reviews abound with complaints regarding the faulty ink flow to the nib and the one I received is awful.  I'd also purchased an ink converter, so I know it's not the cartridge, as I've tried about a half dozen different inks.  With each, even if I leave the pen for an hour, it dries and I must either prime the converter or dip the nib into water or ink.  I was embarrassed at a meeting when the pen would not write and  I needed to sign a document.  Visually, this pen is five star.  In the hand, it's also five star.  If it worked properly, it would be a total five star value.  Unfortunately, a pen that doesn't write is worthless unless you've purchased it for another purpose.  I purchase pens to use as a tool for transporting ink to paper, so this one is a great disappointment.  I'd had a very old Parker fountain pen stolen inside of a bag and really wanted another, but this one will not replace the great pen I'd had for about forty years.  I cannot recommend this pen, particularly since there are so many really good fountain pens available currently.",0,0,0,0
RQMA3HVKIRKXX,"Not a fan, I thought the story line was weak . I would not recommend purchasing. Will make sure I read reviews thoroughly before purchasing.",0,0,0,0
R159AFXAVV0BSA,"The problem, I suppose, is that when one is writing ""as Ian Fleming"", one is expected to write like Ian Fleming.Devil May Care, the new `adult' James Bond novel (as opposed to the `young' Bond book series by Charlie Higson) is written by Sebastian Faulks.  Now, I've read Ian Fleming, and Mr. Faulks is no Ian Fleming.  There is next to no of the so called ""Fleming sweep"" that picks you up and carries you through the book.  Part of the reason why is every time the story starts to sweep you along, Mr. Faulks cuts away to somewhere else.The first half of the book also suffers from mischaracterizations of familiar characters from the Bond canon.  Bond's housekeeper May is the first causality.  If you had read Fleming, you would know how see addresses Bond.  They way Faulks does it I found to be jarring.  We expect familiar reactions from familiar characters.  Bonds' boss M. suffers the same fate.  Who is this person?  Certainly not the man who sent Bond on all those dangerous missions.  Can you picxture that M., aka Sir Miles Messervy, asking Bond to bring him chocolates on his way back from Paris?  What the Devil is going on here?And then we have the mission.  Summer,1967:  M. has a feeling that someone is up to no good and wants Bond to find out what it is.That's it.  That's all the reason Bond is sent on a mission. A feeling. All that's needed, I suppose.The fact that the person really is up to something doesn't matter.Plus, as it turns out, M. is not being truthful to Bond.  Sends him out without the full and truthful information that Bond may need to survive.  ""Not quite cricket"", as the villain would (and does) say in this book.By the time the nefarious plot of the villain is revealed, we are more than halfway into the book.  And then it turns out to be a revenge plot against England.  But what about the whole setup about drug running?  Oh, all this and World War III?  And the British non-involvement in Viet Nam....?The Devil May Care about this book, but I really don't. It's second rate Bond, ranking alongside the worst of the Gardner books (Don't get me wrong, I only consider one or two of Gardner books really bad).  Muddled villain reasonings, characters who appear then vanish (Bond's once and future secretary, brought back for no reason at all after leaving the service OVER FIVE YEARS BEFORE THE STORY BEGINS). Badly characterization of familiar figures, and familiar figures who are brought into the story just to be brought into the story (Felix Leiter, although I'm always glad to see him, really didn't need to be in this book).To be a second rate Fleming could be forgiven.  To give us a second rate adult Bond after all this time....unforgivable.",0,0,0,0
R1366XIXJB7Y3W,"Like the other reviews have said, the strap broke at the stitching.  Lasted two and a half weeks.Avoid it, get a different one that is more sturdy.Terrible customer service.  Sent message, no reply.  No ability to return.",0,0,0,0
R20M5H8RGK884O,"Shipped in a box for best protection however box was mishandled, smoosed, and had one corner dented with a small hole. The boards were slightly curved but not bad enough to return and wasn't attributed to mishandling. Some of the boards corners had slight indentations.  Was able to straighten out most of the curve by placing boards underneath a heavy book. They straighten out quicker by gently bending by hand individually or 5 at a time. The measurements were accurate as described on Amazon. If the bags were slightly wider and the boards completetly straight I'd up my rating to 4 because not all of the bags were clear.  Holding each bag up to a light I saw some imperfections. None of the boards were chemically treated evenly on the one side. When looking at chemical side up and tilted so when the light shined on it could see the chemical visible and it wasn't evenly distributed on the board and was uneven with patches-blotches. You would never notice just by casually looking at the bags and boards.The boards did fit the bags with space to put the comic with a little wiggle room and will accomodate  regular comics but not silver.  I will use these bags and boards for regular common comics.The price was only $22 and a couple of days later see the price went up to $37.Even though Amazon backs their products including 3rd parties, has excellent customer service, and has my back for a return and refund due to no fault of my own I plan to to purchase comic book bags and boards at my comic book store so I'll see exactly what I'm getting and have no surprises!!",0,0,0,0
RH93TPKV9TSIL,"This is an update to my initial review. I received these toner cartridges in June 2022. The cartridges worked well for five months. Now the color toner leaks on every page printed. The printer is now out of service until I receive replacement cartridges. I do not recommend these cartridges now. I ordered new cartridges from a different seller.There is a reason the seller only guarantees their cartridges for 30 days.Original review:  This is my first order from this seller. I have been using these toner cartridges for almost a month. So far I am impressed with the print quality. My canon MF731cdw immediately recognized the cartridges. The printer is able to read the toner percentages. The price of these cartridges is much better than OEM.I plan to buy again from this seller.Based on my experience so far, I would recommend these cartridges.",0,0,0,0
R1E16O0BBFBPE0,"The packaging says strong hold is kind of laughable, it was unable to hold a 4port usb hub to the underside of a computer desk for more then 5 mins, before coming detached.....the glue in this tape seems to only stick to certain surfaces that are not under continuous load and not very well I might add,  I can not recommend this product simply because the price and the limited use... I only wish I had paid attention to the negative reviews, they where right!",0,0,0,0
R2WZNOGXEULMRD,I had my boss order this and only received 1 cartridge when it clearly states that there are 3 and pictures 3 as well! Other reviews explicitly say they bought the 3-pack but I got 1!!!!,0,0,0,0
RCZKSHQ7NMIF4,"I wish I could give it Zero Stars! Its a complete FAKE version of the cards, they are all the 2012 Holiday Cards duplicated on cheap paper... DO NOT BUY!",0,0,0,0
R2TF4GE2IAPQ2O,This player has just about every feature that you can get from the best players. However the software is not ready. It is clunky & hard to use. The Player would not load my several micro SD cards for over thirty minutes every time I booted up. During my brief moments when I could play my Apple Lossless files the sound was superb. I returned the unit & will buy again when the software is ready for folks who are used to the smooth Apple experience. Until then I will use my iPhone with a Chord Mojo DAC/Amp which is a 5 star product.,0,0,0,0
R1G67JOG9T4V8K,"This book was selected for a book club due to its reviews as being humorous. I'm not sure who reported it as humorous, but they obviously don't have much sensitivity to a true sense of humor. It's full of bad concepts, bad language, bad grammar, bad illustrations, bad ideology, and is just plain bad.",0,0,0,0
R3JJV00T67JSCL,DO NOT BUYYYYY!!! NOT BUILD RIGHT was missing factory whole for the screw to go in  had to make a whole myself READ OTHERS REVIEWS disappointing..,0,0,0,0
R2RETFRYB5H83W,Giving it a one star as giving no star is not an option.  Had purchased the set during the summer during a good deal and opened it and used it for the first time just now.  Upon first use one of the markers is already weak and without ink .  Such a shoddy product!  Would have expected much more from the company!,0,0,0,0
R3QBLNSMUX7TJB,"I gave this book a 2 star because although it's informative it also as some scriptures not correct, which is why the rating is low. This is why it's so important to know God's word for yourself, you will pick up on small mistake like I did.  IJS (I'm just saying).",0,0,0,0
R188BAB6JD05LC,"What a piece of junk.  I read the reviews and thought I would be ok.  What a joke.  It doesn't heat up enough to cook anything with it.  My advice, DON'T BUY IT!!!!  I will be giving this to Goodwill.  It's not worth my time and money to send back.",0,0,0,0
R2B0Y7AWHDEIUZ,Would have rated this highly on the first cartridge. Installed the second one this past Friday & it is a total fail. The toner appears to be leaking across the 1/3 of the way rendering unusable copies. So much for the great buy I thought I had; turns out I paid as much as OEM since this cartridge is worthless.,0,0,0,0
RPDPVUJEVO79W,"I bought this based on the reviews that I saw and how amazed I was with the results that other families experienced. Such was not the case with my little guy and so I had to take him to the urgent care soon following the use of this product. So it’s not for everyone. He was initially diagnosed with Baby Acne, which is what I bought this for.",0,0,0,0
RNW1MWFA32G1Y,"My children received them as gifts. They played with them for a couple minutes after I showed them what they could do with them. They then left the in the middle of the room untouched for the next couple days. For the price people pay, and the crazy good reviews, I thought they'd be amazing. They were returned.",0,0,0,0
R3F0TBT05FZIZG,"Save your money. You're better off using a steak knife to sharpen your pencils. This flimsy piece of garbage cannot sharpen your pencil. It will make a lot of noise and shake like crazy. The amazing thing is that not only will it partially sharpen 1 side of your pencil, it somehow manages to crack the pencil. I wish I could give it zero stars. I'm returning this rubbish today.",0,0,0,0
R3VI0B3JBUENLI,"I purchased this a few years ago but never left a review.  I always used LD Compatible cartridges in my ancient HP laser printer; however, I was not so lucky with this one. I regret not requesting a refund back then because this is not compatible with my Dell E515DW.  After changing the toner and following the reset steps, I kept receiving a replace toner error.  My printer was useless while this toner cartridge was in because it would not let me copy/scan/print due to the error. When I removed this cartridge and placed the old Dell OEM cartridge back in the machine, I was able to use all functions, even with the replace toner message.",0,0,0,0
R1LHYPABU6L0K,"based on the reviews that I read, I thought that this would be a great book for my husband since we are expecting our first baby.  In reality, it offers some practical information that everyone's book seems to have, only put into a more humerus light.  My husband enjoyed the first read, but I doubt he will pick it up again, so not sure how much longevity it will have.",0,0,0,0
R2OECZBAAR6UUI,After seeing all the reviews I purchased to my baby using it for a week I didn't see any change on my baby skin retuning it.. attaching the pics also for reference,0,0,0,0
R3BD8Y6NU80NHV,"I only installed the cartridges a couple of months after purchasing them on Amazon.  The cartridges worked well for a while (I do not print that often), but then started leaving a residue on the sides of printed pages.  I have not found a way to contact the suppliers directly so am writing this review.",0,0,0,0
RSGX5QDLZWOUO,Crop it Doesnt deserve anything not even quarter star,0,0,0,0
R2WOIDGKUXUUA7,"Way over priced for what you get! It’s true when the product description says that you get two 6oz packages for $16 even though other reviews say that got 12 packages for that price! It’s way cheaper to buy it from the other listings of this product! I feel cheated, but that’s because I believed the reviews rather than the product listing. The price per unit only made it more confusing.",0,0,0,0
R395OZ0SR9LTAR,"These are a great beginner pen for calligraphy but the product runs dry quickly. At first I bought 2 pens but after only a day it started running dry, I thought it may just be me so I ordered the value pack with 6 pens and 3 out of the 6 have run dry on me after only writing one word. The ratio to good and bad reviews is off. For me 5 out of 8 pens have run dry on me. For 5 and half star ratings I don't think it depicts the actual value of the product. Just beware you may not be getting good pens. The company also doesn't offer returns.",0,0,1,1
R26C7WG3PWQD6G,I have never purchased this film. I never been tempted to purchase it.  I am mystified to have been asked to review it.  Sad misuse of Jovovich's meager talents.,0,0,0,0
RSF3P4GRRBFKT,"I have written this review two different times and each time it was rejected for reasons I am yet to understand. Therefore, I will not say more and just leave it at one star.",0,0,0,0
R2OOQOFJ26KUCH,"I have never written a review of a software product before. I felt compelled to write one about FranklinCovey's PlanPlus For Microsoft Outlook 2.0 because I hope to that it will dissuade people from wasting money on this product.Until I bought this product, I had no beef with the company FranklinCovey. I have been using their paper planner for the last 6 years. I had hoped that PlanPlus would simplify my life by allowing me to use planning tools while in Outlook. In reality, I have had nothing but trouble with the nearly impossible installation, the buggy product, and the infuriating tech support.It started when I tried to install the product on my laptop. I worked with their tech support online (they charge if you want to actually speak with someone). I went through quite a few tech support people, many of whom seemed to repeat the same mantra of ""uninstall/reinstall"" which I did countless times. I really had to push them to get them to help me. When they were stumped and they said they would research the issue and get back to me and of course they never did. Eventually  I got someone online and I would not let them go until we resolved the installation problem. After 5 days of working at this, it was finally installed. To my horror, it slowed down outlook so significantly that I decided to uninstall it.Around the same time I was dealing with problems with the install on my laptop, I was trying to also install this on my desktop PC. I worked with tech support for about 3 weeks off and on. Again, they were stumped. They kept repeating the phrase, ""We will get back to you at the earliest."" I never heard back from them. Now I wonder what they meant. Was it the earliest ice age? The earliest millenium? They kind of left it open for interpretation. It's been several months now and I have wasted so much time on this. I was never able to install the product, I kept getting an error message and the installation would stop.I can't return the product because they don't accept returns on software if it has been opened. All I can do at this point is vow never to buy another FranklinCovey product again and encourage others to reconsider their plans to purchase this product. If you are a diehard Franklin Planner user, like I was, I would recommend that you stick with the paper planner - it's far less buggy and you won't have to deal with an indifferent tech support that will ""get back to you at the earliest.""",0,0,0,0
R1SZIAZ9EC3O5K,Difficult to review when all that came through was the pictures (and very few of those). Penny Carpenter,0,0,0,0
RI47FIEICYNWC,"Only 2 stars, very difficult to read anything but the elements symbol on the mouse pad.",0,0,0,0
R1D3DL4IXMT1N4,"As other reviewers have  pointed out , these barely stick paper to paper and only when the paper you're sticking is small and  light weight.",0,0,0,0
R3IZ7L67GX4FRH,"I've been using another Seiko solver - the ER6100 - which has been great, but the keys have become very difficult to use. This was intended as a replacement - and what a disappointment. The display is awful.It's much larger, which I thought would be good, butyou have to scroll throughasinglewordatatime.....That's very frustrating compared with the ER6100 which gives up to eight very clear words on four lines, on a much smaller screen.  And the display is extremely coarse by any modern standard - each letter being very pixellated.The basic design is good though - it just needs a much better display to be usable in the way that I used the ER6100. I also found it strange that, as noted in other reviews, it doesn't have a dictionary - an essential component in checking crossword answers [at least those in the Grauniad Cryptic].Never mind, Seiko - I've now purchased another ER6100",0,0,0,0
RPTG4M3FH50FS,"If this movie had been a buddy bonding movie I would have given it three stars.  This movie tries to be a buddy-nerd bonding movie and it fails in that sub-genre.  To be a movie about nerds or geeks the characters have to have dialogue that is ecclectic and esoteric.  The characters have to say things that other geeks and nerds would understand and find interesting but that most people wouldn't.  In this movie there are no references to STOS, STNG, STV, Star Wars, Soylent Green, Planet of the apes, Thunderbirds, Dark Shadows, Night Stalker, et al.  There is one running gag about a fictional writer.  There is also a long diatribe agianst Christianity(although oddly nothing about Islam.)  For a movie about UFO's I wonder why they didn't have Art Bell do a cameo.  The protaganists in this movie might be geeks but we don't know because they never talk about anything that would be vaguely interesting to another geek.  They never mentioned D&D.",0,0,0,0
R121QSDNG41IT,"6-18-22I have had to change my review from a 3 to a 1. This new set of cartridges supplied directly by True Image is worse than the ones they replaced. Not only is the yellow band coming across the paper again but, now there are four black lines spaced 3"" apart that come across the paper. This issue just keeps getting worse and worse,2-9-22After using these cartridges I am experiencing faded black printing. It says I have 60% left in cartridge with approx 1350 pages to print. Acts  like the cartridge is out of toner when it is not. I have to downgrade to a 3 now.7-19-20Their CS manager reached out to me and advised that this issue has been resolved. I am waiting on replacement yellow cartridge to see if that is so. These folks have the best cartridges so far. Only one out of four was not working properly. The other brand had three failures out of four. I am changing my review to a 5. If the cartridge replacement fails again, I will lower my assessment at the time I try it out?I am on my second set of these. The yellow cartridge for some reason leaves a yellow band across the paper when it prints. Customer service has ignored my request to fix issue.  Terrible help from company.",0,0,0,0
RIFPT0N7Z3W3U,1 star for sending me a phone with no AC adapter.  Product description didn't state it wouldn't come without one.,0,0,0,0
R12S4B4UIE4I3H,"Probably a 2.5 since I was compelled to stay up late and finish.I liked this story; I didn't love it. It's certainly emotional and with lots of life details. While I empathized with the choices Xander and Chris felt forced to make, there were times I felt it was too much drama. The 3rd home game thing was too much for me. The author just didn't sell me on the reasons for it. And I think that was the hardest part for me, the author style. The story jumps around with a lot of ""looking back"" times. I can't really imagine the stress this kind of secrecy would put on a relationship, but it feels like I should have. She writes these angsty intense situations, and I'm not feeling it enough. I found myself skimming a lot. The story was looong, and I wasn't all emotionally tied into it. I WANTED to understand and just couldn't get there with these guys.The difficult part is comparison. Compared to what other authors make me feel for their characters, this just didn't measure up.This review was originally posted on Goodreads.",0,0,0,0
R28H08DQQOSQU3,"I'm shocked that Amazon delivered a Maskara which was absolutely dry without any usable material in the bottle. They need to check their resellers and partners specially with products hat can dry up if not stored correctly. The product is non returnable and Amazon will other respond to calls, hence this review !",0,0,0,0
R50DRNNTXOHA5,"How can i review this item if I can't use it, there was  no power adapter, which suggest it might even be a used product, shame on them",0,0,0,0
R3PS3KPRRAL3V7,This item is fake. Packaging is flimsy and doesn’t have the canon genuine hologram. I’ve worked for Canon and know the quality of packaging and what the genuine one looks like. I’m shocked Amazon are selling these as original! Also explains the other reviews complaining about the amount of prints from these cartridges. Amazon stop selling fakes,0,0,0,0
RRT7PX1C6ALDT,"Well, well well...Either my ears have fallen off or this is just another overblown tree hugging recording of pure rot gut excuse for music.As a professional musician and entertainer, I shake my head and think ""...How in the hell does one rate this even as 2 stars, let alone 5?...""",0,0,1,1
R9X34TXEVD5G1,"I really wish I had read the reviews before purchasing, but figured I'd be safe. I mean, they're just cards, right? As many others have noted, there is no adhesive on the envelopes. Really disappointed.",0,0,0,0
ROYVWRAOLQQO6,"This cart is extremely weak.I saw some reviews about it but wanted to take a chance because negative review doesn't always mean the product is bad.But thia cart! Please, don't waste your money.It's weak and flimsy and broke the first day I used it.Sooo embarrassing!",0,0,0,0
R3QQ5C8645V5RY,"Got maybe 25 copies out of this cartridge - not very close to 2600 is it???  If I could, I would have put minus star.  First time I've received unacceptable item from Amazon.",0,0,0,0
R8M6I0DXRDTBP,Stamps unevenly. Completely useless. Judging from the reviews this only happens about 15% of the time. Glad they're not running an airline.,0,0,0,0
R13KXHAZFQMPKI,These were cute for a birthday thank you gift bag although other reviewers are correct they do fall apart.,0,0,0,0
R1GCYSOPWM5B7Y,Bought these for labeling school items. They are junk. When you peel the first portion off the cute objects on the label peel off either partially or completely. Such a waste of money! Doesn’t even deserve the one star I HAD to give it!,0,0,0,0
R23YC4YJUGO8KH,"I am quite sure that whomever designed this works for NASA and got their plans mixed up with a rocket engine.  This milk frother is excellent at splashing hot coffee and milk all over your counters and hands, if that's your kind of thing.  Or if you enjoy losing half your milk or coffee down the sink when the jet engine motor overflows your cup then this is perfect for you.  I thought it deserved an extra star instead of just one because I'm quite sure I can use it to replace my car battery when it dies.  But on a positive note, the stand is pretty handy.",0,0,0,0
R2BPXJL69EDVO6,"The black was the first to be installed.  After a few pages of what I assume is the original HP ink being flushed out, the lines became less crisp, there was some smudging, and there were variations in the darkness of the print (this was all uniform text).  Strangely, if I set the printer from normal quality to best quality printing, the problem intensified.  Since these tanks are much cheaper than HP original, if you were printing a large number of review pages it would be worth it, otherwise not worth the money as I am not sending out anything printed from this ink.  Swapping in and out between quality tanks and these is not an economical option as you need to waste so much ink cleaning.I give this product 2 stars as it doesn't provide what was intended, but but it is not without use.",0,0,0,0
R2BVFRILBU68UD,"Not sure why everyone else is giving this 5 stars, as my print quality is so poor I can barely read the printing. Seriously, I brought an agenda to a meeting and someone else had to read it for me. My eyesight is not great, but I can usually read the printed documents. It's just kind of blurry, not crisp at all. If you don't care about the quality, then this would be fine.",0,0,0,0
RODSLDI0Q6H7S,"Using this with Scotch magic tape, it slides and lifts all over the place. Not sure if its a newer model with less weight, but I read all the reviews and its not supposed to be like this. I can hear the sand inside when tilting it, and i think it needs more sand for weight. Sad purchase",0,0,0,0
R3NE0IWVP55FVT,Its a good badge holder. I give it 2 stars because the clip that holds the badges to the lanyard is plastic and the badges fall off. I almost lost my badges a couple of times due to them falling off because the plastic clip bends and allows the badge holder to come off without notice. If it came with a better clip or a more secure way to hold them  I would give this 5 stars easy. I had to buy a new lanyard with a metal clip to help make sure I don't loose my CAC card. Hope this review helps.,0,0,0,0
R223OJELLXCE6G,"Imagine you are riding on your favorite trail, the sun warming your skin, the wind rushing past you, not a care in the world.  Having just installed your new Slime Self-Healing tube, you coast down the hill with confidence...misplaced confidence.Suddenly, like Thor parsing out judgement to the wicked, your back tire explodes with a loud BOOM.  Green tire nut juice sprays all over your legs making you look like some used up street walker in a Sam Raimi story.Then to top it off, your GPS says you have ridden 12.33 miles away from where you started.  Suddenly, you flash back to last weekend when you drank to much and ended up going home with a big girl...and the ninja-esque escape you performed...covered in your sticky cast offs, it didnt matter, so long as you got home safe and no one noticed.So here you are, 12.33 miles away from home, covered in tire jiz, walking your bike home.I got a total of 12.33 miles and an amazing walk of shame with this tube.  If you are looking for a cheap thrill, this is the bike tube for you.  If you actually ride, try something else.  I would give it 2 stars but it didnt bother giving be a reach around when it f'd me so...1 star.",0,0,0,0
R198IMX2T9SBAX,"+4 stars for being a very versatile printer (5), -1 star for going too far trying to enforce use of Epson ink. (4) -3 stars for designing a printer that's too complicated/cheap to last past 1 year or 1-2 ink changes. (1) +1 star for customer service sort of trying to help, and at least paying for shipping of broken printers or bad Epson ink that it can't detect. Bringing us to a fairly poor 2 Star Review.Scans, copies, can print on a large variety of paper types in many different qualities. Easy wi-fi access. The printer is cheap. I would be very happy with this printer if it wasn't for its tendency to clog/stop working and the ridiculous ink practices.Worked great as a home printer for ~8 months, changed the ink cartridges and immediately clog problems began. Auto-cleaning programs worked for another 3 months while HEAVILY wasting ink the entire time. 3rd ink change (much sooner than should be necessary) and one color no longer prints entirely with no help from the auto-cleaning program. The printer is too ""complicated"" to be cleaned at home or have a nozzle replaced so in the end I ship it out for a replacement printer.New printer arrives, and the Epson branded ink that comes with it don't work with the printer. They've designed so many guards against re-fills and off brands that there isn't even work-arounds to their own ink failing the test. If a different ink cartridge doesn't work, then I'll get the joy of shipping out my 2nd printer for a replacement.TLDR: It is cheap, appears great, does lots of amazing things, but it is a lie. It will break, or clog, or cost far more in ink than you ever would have accepted if you'd known. At least that's how I feel at the end of this, and I just keep going because they just keep sending me replacements.",0,0,0,0
RA5VUG9B36XX9,"Two stars only for price, quality is not at all good, very bad.",0,0,0,0
R3KKWZNYRMGDSV,"These do not work well or at all on carpets... meaning if you have a high carpet dont bother, other than that they are great.Reason why i gave them 2 stars is because the purpose of purchasing them was to overcome the carpet problem.",0,0,0,0
