review_id,full_review,rating_managment_explicit,rating_managment_explicit_ohe
R2WC435WOJ4IIU,"Don't get me wrong, I've been reading Harlan Coben for years now and enjoyed them all. Except for this one.You know what this book feels like? It feels like something he wrote when he was a university student, and has dug out to fill in a gap in his publishing schedule. Or something like that. The plot doesn't flow, it drips. The plot is totally unbelievable. When you have to describe events in fractions of a second to explain outcomes there is something very wrong. And some of the characterisation just sucks.Not just the worst Coben, this is the second-worst book I have ever read!Think about this Harlan!I've come back to this review 4 months on to see if I was being fair. Other than adding this paragraph, I haven't changed a word.",0,0
RX8377502P55A,"Actually, I would like to give this movie a negative star rating. Ridley Scott basically raped the Roman Empire and put a modern socio-political spin on a time when there weren't even free elections. Seeing Maximus throw down his sword and shout, ""Are you not entertained?"" at spectators of a gladiator fight had me screaming, ""Die next time!"" Of course, Maximus had to be the adult, white male, accepting of all other colors, creeds, and genders (and he loves those innocent little kids). Good stuff, for today to be sure, but that's what makes this movie fiction and not historical fiction. It's odd that this happy, feel good concept is juxtaposed to a dark, gloomy back drop and morose faces on characters. Scott was clearly trying really hard to say something, maybe even something important, which makes this bad movie all the more embarassing.",0,0
R31HVO1TEGVH26,"Though I am a prolific reader, I rarely take the time to write an online review. This book was so bad that I could not hold back.  The plotline was wholly unbelievable. The characters were left in nascent stages of development by the conclusion of this novel. A love story developed out of three instances of questionable contact.  The female lead was willing to make life-altering decisions on this minimal contact and without any obvious reason for trust.  In short, this story left me cold and incredulously shaking my head.",0,0
R29D6WG2VNCXG2,"This movie has some terrific special effects, but it lacks real characters and an accurate plot.  If you like Independence Day, you will like this one.  I give it 2.5 stars primarily for the effects.",0,0
R25BMD84Q1HUSB,"This was one I had put off watching for a while, although I had looked forward to it because of it's story line and the stars. No matter how they tried--this couldn't be made less boring. Just a story line that went to nowhere till the last few magical scenes and the music, while really good songs, played so loud i felt like I might wake the neighborhood.Really---this was an unabashed turkey from 2 academy award winners. Can't imagine what they were thinking other than how big their paychecks might be.",0,0
RB0012E4BIMRU,To bad cant give them a 0 star review. These did not work. Truck runs terrible,0,0
R3QP70JPVNM1WN,"Madeline Hunter can really write, but this book was one of her less enjoyable efforts.  I liked the fact that she tackled a war that is rarely mentioned in romance novels.  The history provided is accurate without overwhelming the story.  Those attributes made the story worth 2 stars to me.  The characters and the repetitive ideas concerning the romance between them were disappointing.The main couple consists of an English Lord and the daughter of a former Welsh leader.  Marcus is in the service of King Edward, holding lands in the conquered territory of Wales. Nesta is a Welsh loyalist. The story takes place during one of the Welsh rebellions against England.  This could have been a great tale.  Unfortunately I couldn't really love either character.  Marcus was weak and gullible, constantly risking being destroyed by Edward just to keep Nesta with him.  This would have been romantic if Nesta had been worth the risk.  Nothing about her was likable.  She ruthlessly risked her own neck and Marcus's by committing numerous acts of treason to help the Welsh rebellion.  He ran in circles trying to keep her from getting herself hung, meanwhile losing the respect of his peers and chancing forfeiture of his family's home, land, and status.  When he would open his heart to her, she would lose her temper and tell him there was no love between them.  The only time Marcus and Nesta were not fighting was when they were ""making love"".  (But don't dare call it ""love"" when speaking to Nesta...  she insists it is only ""lust"".)  The whole book repeated these themes over and over.  I could not see why Marcus would think she was worth the gamble, which made me see him as a total sap.Irritating characters , repetition, and no true romance... not a great combo.  Hunter's use of realistic events made it worth finishing the book, although many pages were skimmed through.",0,0
R22QCUPTVX9ZUK,"I guess this is what passes for academic history these days, where people are mere pawns of inexorable social phenomena. But what's most interesting about any history are the human dramas. South African history is littered with fascinating personalities and dramatic events. Van Riebeeck, Chaka, Dingane, Smith, Mlanjeni, Retief, Maritz, Jameson, Rhodes, Botha, the list of interesting personalities is endless. But they and the events they caused or experienced are but a vague background in this wordy tome. The people who drove events are ghosts rating a word or a paragraph, with no personality at all. The climactic battle of Blood River merits less than a paragraph (it's not even listed in the index). The author mentions a few people (Cecil Rhodes arrives in Africa and in a paragraph he's suddenly Prime Minister) and an event or two, then launches into yet another lengthy discussion of racial and class divisions.  The fraught racial and social context are by no means a mystery to anyone even remotely familiar with South Africa, but they are endlessly elaborated and repeated here, consuming at least a third of the text. After the the 5th repetition, let alone the 23rd, I got the point. Those issues are critical to understanding South Africa, but jeez, gimme a break, will ya? In the end, the author makes the fascinating, convoluted history of a storied nation simply . . . boring. I was sorely disappointed. Now searching for something better.",0,0
R2Y3RZW6BJD88E,"I’ve been searching for a good ointment for my 3 months old baby who has cradle cap and eczema. I tried so many different ointments but didn’t work. After reading many reviews of this product, I though this would work for my baby. I’m so excited when I received it after 2 days, and immediately I tested it a spot on my baby’s head for couple hours, I didn’t see anything happened, then I applied it on my baby’s head after shower. I’m so disappointed when I saw his head in the next morning, it made his skin a lot worse, I was so regret buying this ointment!!!",0,0
R2BUP0CUO8026I,"This review contains spoilers... However, if they prevent you from watching the film, consider that a good thing. You'd be better off if I just told you how it ended and saved you two hours of your life.A horrible sense of disillusion dawned on me as I watched this third installment in the oversized Matrix trilogy. Suddenly I realized how trite and unoriginal the pseudo-philosophical concepts that guided the story were. These are the same concepts that the first two movies in the series followed, but this time it's much more obvious than ever before. The first film in the series, while not as original in conception as it seemed to me back then, had sparks of uniqueness and originality like few other movies - perhaps not in its concept but certainly in its writing, styling, and cinematography. The second one, while it didn't have that same spark, still managed to be satisfactory by incorporating several action scenes of immense originality and uniqueness in their styling and visualization. This third film doesn't even have that. I won't go against sequels and trilogies in general, because classics like Star Wars and The Godfather, not to mention more modern examples like Lord of the Rings and Kill Bill, could have never reached their full depth in only one film, but a filmmaker shouldn't have to do three films when he said all he had to say in the first one.First, we have an impressive but rather pointless fight sequence in the Merovingian's bar. It might have been fitting for an opener if the rest of the film was more impressive. The mythological and theological hints in that scene are so obvious and overwhelming (the club is hell, the Merovingian is Hades, the Trainman is the Ferryman), yet they lead nowhere. Much more coherent were the creepy sadism-masochism not-so-subtle hints; but whether that was meant to have some meaning, or just to satisfy Larry Wachowski's odd passions, I don't know. The character of Seraph - `The Wingless Angel' - seems to be building towards something, but reaches no conclusion. This is one of many openings the trilogy leaves that make me fear a spin-off, an animated series or perhaps awful second-rate books written by fanboys like the ones Star Trek got. The scene in the train station is probably the best part of the movie, and I liked the low-key, minimal production feel of it. It got dwarfed, however, next to the laughs I got from the scene in which Trinity and Morpheus meet the Oracle - Mary Alice. The Wachowskis were at a loss as to how deal with the death of actress Gloria Foster, and did less than well in the ridiculous solution they came up with. I think I would have liked it better if the Oracle became a thin, young, blonde woman; that would at least show some guts.The battle for Zion was of course impressive, but to me it seemed like little more than a big screen computer game. The whole thing was badly unconvincing, especially those MACH style Starship Troopers rip-off robots the rebels use. And since the directors created in me absolutely zero emotional connection to either Zion or any of the people in it (were we supposed to become emotionally attached to Zion after that horrible orgy/rave scene in the second movie? If so, badly done) I simply didn't care about the outcome. An important part of good sci-fi writing is, since the viewer obviously has no empathy for the characters or places beforehand, to make him care about them. Matrix Revolutions didn't do that. Zee, Link, Lock and all of these half-baked characters introduced to us in the second film are uninteresting and unimportant. That entire battle was too long and very dull.As for the other big showdown - the battle between Neo and Smith... Neo already battled with Smith in the first and second movie, and both of these scenes were original and impressive. The duel in the first movie was wonderfully directed and choreographed, while the battle between Neo and the multiple Smiths in The Matrix Reloaded was original and exciting. This final battle is none of the above; it's dull, predictable and unimpressive, using every cliché imaginable. It consists mainly of Smith knocking Neo down and Neo getting up again, over and over. And let's not even discuss Trinity's horrible, oversized, melodramatic and pathetic death scene which would have made Wagner blush.Another thing I realized watching this movie is that the only character in the entire trilogy that I really cared for, that really had a personality and characterization, was Agent Smith. Hugo Weaving is, I now realize, a fantastic actor, and he created a truly timeless and unique character. I also loved his real-world incarnation as Bane; I could see it was Smith long before he gave himself away with that `Mr. Anderson' remark. Could you possibly have recognized Neo or Trinity had they stumbled into another body? Smith is the only major creation which made the expansion of the series somewhat worthwhile. Morpheus was an interesting character in the first movie, but I could never forgive him after that horrible, hilarious speech he gave in Zion in the beginning of part 2. As for Neo, he was never very interesting since he became the One - I liked him better when he was a confused, clueless hacker. Despite any enjoyment I got from the second movie, the series would probably have been better off ending there.",0,0
R10LM5KG7WGYCC,THIS IS NOT A BOOK.  IT'S LIKE THE TRAILER OR PREVIEW YOU SEE FOR A MOVIE.  MORE LIKE A PAMPHLET ABOUT THE BOOK.  VERY DISAPPOINTED! If I could put no stars... I would.,0,0
R2B166UQI6ZMEM,"I do not write reviews often but when I do there’s a reason. Please do not use any hartz products on your pets.Hartzvictims.org  - look it up !This shampoo has literally killed many people’s pets. My dog is 160lbs I believe that is the only reason this didn’t hurt him as bad as the others. This burnt his skin and left him with bald patches, it also created a pretty bad skin infection. He had terrible diarrhea for days immediately after his bath. He has not himself for weeks. We are still dealing with the affects.",0,0
R2AIBXR19OV5QM,"It came without the hardware. My only option was to return or return and replace.  Would have been nice to have the option to just send the hardware.  The hardware store didn't have the size bolts needed, so I had to order them on-line.  I'll review it again when I can use it.",0,0
R312Y4JMLB8LL2,"I hate to write a bad review,  but the same thing happened to me as several other reviewers herethe install was easy but the new tube burst inside the tire as I was inflating it for the first time - the mess was small but irritatingsplit seam near the valve stem,  similar to the other reports in the reviews here - I guess slime has some QC work to do at their factoryAmazon was very nice about the return",0,0
R2Y1XE80FFQ7O5,"I read a lot of books, and have been for a long time.This is the worst book I've ever read.Technically, that's a lie. I quit after about 50 pages, and I rarely quit on books.I don't know what to say, other than the following:1. It literally makes no sense whatsoever.2. Yet somehow, the writer's extreme hubris manages to shine through the written garbage.3. Please remember that the good reviews you see are only from those insane enough to actually finish the book. I would bet 95% of people never actually finish it.4. Read the reviews. Even the good ones don't exactly consist of glowing praise. ""Read one of his other books first, then you'll understand him a little better."" ""Just ignore the fact that you won't understand a lot of things and it will be better."" ""I have no idea what the hell that was about but I feel so special for having read it.""I could go on and on, but let me just say that of the hundreds of books I've read, this is easily and without a doubt the worst of them all.If I wanted the experience of reading this book, I would eat 4 hashish brownies and hang out with demented senior citizens with WWII PTSD. Those conversations would probably make much more sense, and be more entertaining.0/10.",0,0
R2IDV3MF45NY3H,Honestly it looks like a budget film. Not bottom of the barrel budget but certainly low budget for a star wars film. Even Emilia Clarke could not make this movie watchable.ugh,0,0
R1HGATV9XZNJEM,Only worked for a moment until sand got inside. Very hard to keep hose under water while trying to operate pump. Failed immediately. Less than 1 star. Get a jumbo car washing sponge and you can bail about 2 gallons per minute.,0,0
R1DENOF333CV4E,"This is not a DVD audio. I wonder why Amazon would not react and correct the description afterreceiving review from Arun Sutyanarayana. It just wastes my time to shop it and return again. If I had read the review ofArun Sutyanayana before shopping, I would not buy this disc. Moreover, the leaflet of the disc is seriously wrinkled. Anyway, I am very disappointed.",0,0
R3NPFK9NVU0QCO,"I love this genre of writing. Compared to other books in this genre, this one in particular goes way out in left field of realism. Realism to me is a key factor. If you do not care about how realistic characters reactions or outcomes in combat scenarios are, then you will like it. The story line is good, but what the main character does and is able to survive is just plain rediculous. A former military guy, not SF by any means as stated in the book, becomes a security contractor. Okay, believable. The same man going to civilian training classes and now being able to operate at an SF level? NOT GOING TO HAPPEN. Having broken ribs that never heal fully then getting shot, bleeding put to the point of dying and miraculously recovering fully w/ no problem? Rediculous. Engaging in combat multiple times against highly trained enemy combatants while being extremely outnumbered and ALWAYS coming out on top? REDICULOUS. Always hitting his targets in the heat of battle?? REDICULOUS. I gave the book 2 stars because the story line is okay, but the realism is just does not exist at all. Anything is possible in real life but what this character does in this book simply put would be statistically near impossible.",0,0
R39404QL00AEJX,"Painful to watch. The comic book feel of some of the scenes was the only interesting part of the movie. The acting, terrible. Script, pretty empty, bordering on mind numbing. This movie might keep an 8 year old entertained. There are only so many badly done fight scenes with hoards of incompetent bad guys I could endure before I no longer cared whether the main characters escaped or not and just stopped watching. How this movie managed to get 4 stars is a mystery. Take Aeon Flux, add vampires then hope lots of CGI will make up for zero effort on plot or script.",0,0
RR7R3AI6JTWYG,"Remember when horror movies, I mean cheap, drive-in knock-offs, used to be fun?I don't know where they went to shoot this one.  It's supposed to be Brazil.  Maybe it is.  They usually go to Canada for dreck like this.  Or Romania.This is a professional-enough looking film.  Nice photography, especially in the underwater cave sequences.But it's just so...the usual.  Slasher/Torture Porn.  And not a lot of that, really.  The bloodthirsty generation of psychos who eat this kind of sadism up will be disappointed.  The kind of gore they crave is pretty much limited to one scene.  And that scene provides the only real nudity too (except for a couple of flashes during the beach scenes), so that part of the audience--the kind that used to like these movies for its cheap thrills and titillations--will be put off that the only real exposed beauty is having her organs removed while she's revealed.  I know that's Joe Bob Briggs bottom line reviewing...but what else is there?Characters aren't that interesting.  Moments of uniqueness are quickly discarded for the torture porn formula.Eh.",0,0
R21VTNCY8GPCGO,"The actual music gets 4.5 starts.  The reason I put 2 stars is that the 5.1 mix on the DVD Audio is terrible.  Essentially the CD mix is in front 3 speakers, and then the surround speakers have some extra tracks that were not present on the CD.  Pretty awful mix, especially compaed to some albums like ""Goodbye Yellow Brick Road"" which have much better 5.1 mixes.",0,0
R2QU7809A38MGD,"The main character, Grace, is a brilliant superwoman who does everything amazingly well--this is shown again and again and again and ok, we get it, STOP! This is 100 pages extra right there.  Plus too many redundant details about the adoptive couple.  Also, loose endings abound--was the younger brother helping his older brother?  never explained.  what happens to the sister?  this is the first Kellerman I've read.  from previous reviews in here it's evidently not his best.",0,0
R1S4PXFO0H547H,"Okay, now to put in my two cents, for those people who gave this movie 5 stars have got to be 13 and new to movies, for anyone who actually isnt living in japan and isnt 13 would agree with me here, this movie reaks. We've been flooded with so many bad movies where blind to what actual good movies are. people with common sense and taste are a dying breed and its sad, just like this movie (heh). They shouldve just kept it with one movie and no sequals, alas joel silver needed more money.",0,0
ROCHT7S1WG4A2,"Could not start reading the book even after the rating page was completed.After many tries, could not get book to open on my kindle.Deleted it. Dissatisfied.",0,0
R32NYAGEOJ8HR0,"This book is so overdone and redundant.  It seems as if the author was pushing way to hard to make it ""dark"".  It didn't have any passion behind the words and [...]  Don't let the controversial subject matter lure you in.  It's not worth your time to read.  If I could give it 0 stars i would.",0,0
R173H19863S1Z5,"Well that's three hours of my life I'll never get back. I bought this on eBay as it was half the price of Amazon. It will not lay down properly on glass and if you try to smooth the bubbles out it will create white streaks where you used your edge. I even tried the mist with soapy water some reviewers suggested and, though initially good, that turned out to be even worse. I put my old lace pattern back up and it went on perfectly.",0,0
R5V6KWX53RDDK,"Yea, I know I'm not part of the intended audience for this book; for some curious reason they don't make books for men on this topic... Anyway, I can't give high marks to any book about men and marriage which doesn't start with the very fundamental fact that marriage confers no rights on men, only obligations.  What this implies is that a woman looking for a husband is basically looking for a chump.  Curiously, Molloy is close to discovering this crucial bit of information: he relates an anecdote about a woman who call a man an idiot (really) the first time they meet, and of course they then proceed in a short while on to happily-ever-after status.  To paraphrase Groucho Marx, I wouldn't want to have anything to do with any woman who would want me to be her husband.Alone that was enough to drop the book down to 2-3 star level, but the real clincher was the episode of domestic violence (pgs 127-8) related in another anecdote which Molloy describes as ""hysterical"", as in ""outrageously funny"".  I cannot sanction such glib treatment of such a serious topic and therefore recommend people who think similarly shun this book entirely.  This episode occurs in a context where a woman is pressuring a man into marriage, and if you loosely equate such emotional pressure used against a man with the physical pressure a man might use against a woman to get sex, well you get the picture.Besides those two fatal flaws, Molloy is pulling the ... that by interviewing people coming out of marriage license application bureaus that he is somehow able to elucidate their (especially the woman's) ""Secrets"".  But this is an illusion: since 85-90% of the population marries at some point you might as well do a general survey, with all the attendant problems with self-reporting and self-deception that anthropologists and sociologists are well aware of (and are ignored here).  The women with fresh marriage licenses have just gotten lucky, i.e., their turn has come up and it's not like they necessarily know anything other single women don't.  (In other words, part of the marketing for this book is based on women's jealousy; perhaps this is why there's a picture of a diamond ring on the cover rather that some generic hubby...)  What it boils down to is that a lot of what Molloy comes up with, and announces as if he's just come down from the mountain with The Truth, is largely spurious.  The book is entirely self-referential: he doesn't compare or contrast his ""findings"" with the work of others, as if he were the first to look into this topic.  Right.  This causes him to get several things exactly backward, such are the ""discovery"" that men want to marry up, which is actually a result of female strategies and ""selection effects"".What's not spurious is generally rather obvious, or just plain wrong IMO.  Like other books in this extensive genre, the whole thing is a mix of truth, half-truth, and the downright ridiculous (like going around with a book on your head and rolled up washclothes on each shoulder - to improve your posture.)  Molloy does come across as being something really old-fashioned out of the 1950's -- he's always women's champion.  Only a very traditional (and fairly naive) woman *might* find something useful here, though how one would separate the valuable material from the [not valuble] I don't know.  Due to space limitations I've only touched on a few of the many things wrong w/this book - my critique could easily be several times longer.",0,0
R37Y5VLOYYEZJV,"As other reviewers have stated, this is an abridged version.",0,0
R2Y4NVZX8V6TH3,So bad. Doesn't even deserve 1 star.,0,0
R66YTSJYVPPU6,"This is the worst book I have read this year.  I had read reviews on this book last year and was trying to decide whether to read this book or the Passage.  I chose to read the Passage first which was a much better read.The Strain features a lot of characters, perhaps too many characters, as the author fails to develop  a real connection between the characters and the reader.  Except for the old man the main characters were boring.  I was especially disappointed in the zombie-like spin on vampires as well and the attempt to offer a scientific explanation of the condition.  If I wanted to read about zombies I would have chose a zombie book.  I would have much preferred a good old school vampire.There were some flashes of brilliance in the book which makes it all the more disappointing.  The opening passage featured an airplane mysteriously gone dark and silent on the runway.  That was well done.  I normally read a book sample before reading it and that is what hooked me.  Sadly the rest of the novel did not hold up as well.I normally like horror novels, but I found this book to be a major disappointment.",0,0
R14GPRYYO8FO1R,"There is something very important the reader must know about Ilium before embarking on its journey: the book is not a stand alone book.  Rather, it's one story split into two books: Ilium and Olympos, and Ilium ends on a dramatic cliffhanger that resolves nothing. Why you should care about this is because the sequel, Olympos, is an awful book.  As in it's really, really bad - badly written, unlikable characters, whole chapters about nothing, and manages to be both boring and confusing at the same time. I honestly think the Olympos was ghost written by someone else paid to do the job, because the change in style when one reads straight though from Ilium into Olympos is extremely jarring. It doesn't seem like the same author.All of this is quite a shame because Ilium was a book I couldn't put down. It had brilliant ideas, was mostly well written, had interesting characters, plenty of mystery, and was basically the opposite of what Olympos ended up as. But since the story is effectively one story, and neither book stands on it's own, I feel the whole thing is tainted and I cannot recommend Ilium to others.I'm sure not many people will notice this little review, but it's the review I wish I saw before purchasing the book.",0,0
R13HDJNU2K3RYO,"Not Sure... I received this as a gift, which I asked for due to the good reviews.I just starting making sourdough a few months ago, have a starter in my fridge- which I made from a dehydrated starter and now maintain.  I have not made a recipe from the book yet because I am hugely intimated after just leafing through the recipes.  I cooked and baked all of my life (40+years) have a scale and can measure in grams, etc.  So I'm not a novice.And I've made other sourdough recipes using my starter and they've turned out great.I guess I should have used the feature to look through the book ahead of time instead of just going by reviews.I really don't understand her concept of so many grams of 100% hydration starter, etc... I printed off various recipes from multiple sources that use basic sourdough starter, not this percent hydration starter deal.This book seems too overcomplicated in even just the basic bread recipes and to just overcomplicate everything else as well.  Its baking. I want to bake something great and eat it. I don't want to have to spend so much time and effort with a method or ingredient.  Life is too short and there are many other recipes and books out there!  There are desserts and such that don't even seem to be of a sourdough variety so I'm not sure why they are in there.All in all, I wish I would have made a different selection in books, and hope then I can find a way to use this one (using the starter I already have) otherwise its going to go the way of the resale. Unfortunately.Its a visually appealing book I will give it that.  That bumps it up a star. Otherwise it would have give it one right now as the recipes are useless to me until I actually sit down and try to figure out how I can convert my starter to use.  :((((",0,0
R2NBJTX17X6W4Y,"I should have read the reviews before I bought the book, because boy do i regret forking over $4.99. The book starts out good but things get ridiculous fast. Some of the actions the main character takes don't really seem like they would be in character for a true prepper, but I guess that could be debatable. The other characters in this book are a bit of a joke. You have the token giants that are strong of body but slow of mind, the beautiful woman that are somehow taken with these simple,  slow witted but stronger than a bull men, and  the token weak child that the main character takes in to protect. Oh and don't forget the various male characters doing things that are physically impossible, like one arming a person into the air by his throat, which, if even possible would probably require extensive strong man training and biceps as big around as my waist. Then there was Abigail. So, somehow i am led to believe there is a woman so beautiful that everyone stares at her and her family, and less than 24 hours after meeting the main character she sleeps with him even though she is married and then gives him some dirty pictures?  Unless I totally misread what was going on in the shower scene. Regardless that whole situation was just clumsily handled. I have read a lot of prepper/survivalist fiction and there are some great stories out there. Many of them cheaper or free through Kindle Unlimited. Go and find them because this book is not worth the money and you will regret reading and purchasing.",0,0
RWUYTND8VB7ZQ,no star. stupid and tastless.,0,0
R1K0P4QO8BTD94,"Sadly have to agree with a number of reviews on here! Started off really well, lots of suspense etc. By page 160, the letter still hadn't been opened. Found it to be really drawn out & a let down when everything came to an end. Concluded very quickly which was a shame given the great start. Wouldn't recommend",0,0
R1BH5J85GVQN3D,"I am only a hundred or so pages into this wretched book, and I really don't know if I have the heart to go on...if I do, then I'll write a part 2 to this review. If I can be bothered.I bought this book thinking that it would be a wonderful, serious, well-written historical novel. Ha! Boy, was I suckered! This isn't a serious book - it's a romance novel, of the Harlequin/Mills and Boon variety (though not even a very good one), trying to masquerade as real literature. But at least romance books usually have the decency to stop at a few hundred pages long, whereas this book goes on for almost seven hundred LENGTHY pages. Ugh! I don't know why the author made it so long-winded. She really shouldn't have. It's painfully full of filler and unnecessary stuff. I myself can sum up the first hundred pages a lot more briefly and effectively:Evil wanton mother: ""Daughter, I am cruel like a stereotypical Disney cartoon villainess, and I say, you must marry Roger.""Spineless, insipidly dull but virtuous daughter: ""Oh goody! I love Roger! I can't wait.""They go to London. Although witless daughter knows that her family have fallen on hard times, she is surprised to find she is forced to live in the kind of dingy little abode you live in when you've fallen on hard times. Still, she doesn't complain, because she's a doormat who never says anything, except about how much she loves Roger, of course. Repeatedly.Handsome and impossibly perfect hero, Roger, enters. He says ""I'll marry her because she looks just like her grandfather.""Silly heroine swoons.Relatives complain about the dowry.And that's pretty much it.I wasn't kidding about the grandpa thing. The hero actually says to the heroine,""God save me, Barbara, but you are the very image of your grandfather!"" And the heroine takes it as the NICEST compliment she's ever received, and proof that Roger is a kind man who likes her. Argh! If some guy told me I looked like my grandpa, I DEFINITELY wouldn't take it as a compliment - I'd assume he was insulting me by telling me I looked like an elderly MAN! That, or I'd worry that he fancied my grandpa.The dialogue in this book is inane. But at least its gaffs are mildly amusing at times, albeit unintentionally. Not so the shallowness, and sometimes extreme nastiness, of the writer in the way she describes her characters. In true romance book style, EVERY character's physical appearance is described in great detail, and their looks assessed and rated, as if how physically beautiful they are - or aren't - is a guide to their worthiness as a person. The hero is of course impossibly good looking, not to mention rich and fashionable and beloved by ALL, and his good looks are mentioned CONSTANTLY, over and over and over again, page after page. It's like being hit with a beautiful sledgehammer. I wanted to yell at the author, ""Okay, I get it, he's handsome, there's no need to keep going on about it. Can you not find something else to say about him? Something INTERESTING perhaps? Some character trait other than just him looking good?"" The hero was so perfect, so utterly flawless in his physical appearance, that I just couldn't believe he was a real human being, so the story around him seemed unrealistic too. The heroine, also, was naturally a physically attractive character (grandpa comments aside), though thankfully her looks were rarely mentioned, unlike the hero's. But apart from those two, the only other attractive character is the mother, and only because it was necessary for her to be, since she was cast in the stereotypical part of the wanton villainess who enjoys seducing men. (Why is it that in so many of these clicheed stories, the heroine is virtuous and good, but the villainess is the kind of woman who'll sleep with a number of men - what a cliche, as if women who sleep around are always bad! So old fashioned!)The pious, virtuous grandmother of the heroine is not mentioned as pretty, but at least she's not much maligned. The author is reasonably kind, for once, but again falls into the trap of seeming to imply that a woman must be virtuous (not to mention God-fearing) to be a good person.The other characters in this book, outside of the four I just mentioned, are described as fat, or old, or ugly, or a combination of the three, and the author absolutely RIDICULES them for their physical imperfections, going on and on and on about it. And naturally, these not-so-pretty characters are always stupid and mean and greedy, because we all know that if you're not beautiful on the outside, you're not beautiful on the inside, right? The overweight maid Clemmie, especially, is ridiculed at every opportunity, her weight constantly made fun of, her looks derided, and the author has written her as a stupid, clumsy character, one that the prettier characters laugh at (seemingly with the author's approval). Many, many parts of the book also deride the elderly characters, talking about their wrinkles, and how silly the characters look and behave and think, and how they shouldn't be dressing in 'younger fashions', and how much fatter and uglier they've become with age.Argh! I was repulsed! It was so mean and shallow and beauty-obsessed, as if only pretty people are worth something.The only halfway interesting minor character was a gay man who's a friend of Roger's. But even he seems like a charicature, a stereotype, flamboyant and gossipy and b*tchy and openly promiscuous, with no real depth or substance or life outside of his role in the hero's life. I thought he seemed more like what people in the eighties who didn't actually know any gay people might think a gay man from San Francisco would be like, based on what they'd seen on tv comedy skits, rather than what a gay man a few centuries ago would actually have been like. I am almost tempted to keep reading the book to see if his character is going to be further developed. But I sense that things aren't going to improve for this character, and may just get worse. He's probably only there to spread some gossip or something.But anyway, back onto the subject of shallowness, I got sick of reading every character's appearance being picked apart, like a corpse by a vulture. It was like reading one of those cruel celebrity gossip magazines that are full of articles about which star has put on, or lost, a few pounds, and in which all the celebrities are constantly scrutinised for every little flaw in their appearances. If you like those kinds of magazines, or if you're the type of person who likes to criticise the way that people around you look (presumably because you look so perfect yourself) then you'll probably like this book. It'll probably help if you're also the kind of person who loves romance books and those really trashy, barely-believeable soap operas that are screened during the day on tv. However, if you're a lover of intelligent, witty, well-written or truly entertaining literature, and if you're not totally hung up on personal appearances, and bad cliches make you cringe, perhaps you might do better to bypass this book and look for a better one. Also, I don't think guys are going to like this book. But hey, I may be wrong. Guys can be really unpredictable. And that's the way I like them. I like that guys are interesting and mysterious and individual, with more to them than just IMPOSSIBLY PERFECT LOOKS!",0,0
R2VJJHY8K8LK80,I found this book disgusting and stopped reading it.  Would give it no stars if I could.,0,0
R1H6XHXVS803WR,"I first read this book after a bunch of hype in Middle school and rather liked it. The thing that bothered me about this book was that is was a bit ""over-seasoned,"" and it seemed like Paolini was full of himself. Anybody who gives this book such high shining praise needs to take a second look. I do take note that a lot of reviewers who gave this book five stars have read many other fantasy  books, and if they enjoyed it, its fine...But for thoughs who have NOT read a large collection of fantasy series need to set this series down and leave it alone to expand their horizons. This series (which are now four books in total) is a pure rip-off. Its your typical sugar-sweet package of ""good-against-evil,"" with Star Wars, Dragonriders of Pern and the Lord of the Rings mixed in, along with Paolini's own little twist. It makes me a bit angry that he so boldly took these elements and tried to create a masterpiece, which was a good effort, but not a winner in my opinion.Paolini has a lot of imagination and I praise him for that. But the way how he goes into detail, his choice of grammar and his little ""language,"" going on just doesn't cut-it. Its quite obvious at first read that this was written by a teenager, and not an adult with a bunch of experience backing him/her up. Whoever praises Eragon as the greatest fantasy author on the face of the planet is naive, and apparently hadn't read other great works of fantasy and or green to the genre.There are so many other books out there that are greater than Eragon, (such as my personal favorite The Symphony of Ages by Elizabeth Haydon) so if you are looking for another good series to read and take my advice, try something like The Lost Journals of Ven Polypheme, or at least some Dragonlance. For thoughs of you over the age of 13, try reading the SOA series or even some McCaffrey. Don't just stick with Paolini.",0,0
RMIYUG305XQXK,"I bought these for my Samsung galaxy j3 emerge. The charger cord the phone came with was fraying and the inside wires were visible. Only after 6mos. I was thrilled to find these as they seemed solid, had good reviews and to get 4 cords, (2-6ft and 2-3 ft) was a killer deal for my needs. They arrived quickly as usual and they truly are solid. The cord is such a tight/durable braid. I've never seen a cord like this. I can't possibly see how they could ever break, fray, strip etc. They all fit my phone perfectly with a tight hold. They pretty much had a nice snap in the sound and feel to them when plugging into the phone. The charge is alot faster than my old cord also. Honestly, they are so much better than the original one that came with the phone. I highly recommend these cords.Update: My previous review was given too soon. Less than a month from receiving these cords the first 6ft cable became too loose. The cable will not flex/bend enough therefore the cable port has moved around in the female port of my phone too much. I was hoping it was just that cord. The next 6ft cord is doing the same thing as I type. At first they seem durable and able to withstand any kind of movement..That is the problem. They're TOO durable. They don't bend at all therefore the connection to the usb port on your phone will no longer have the ability to take any charger for the cable cord's inability to flex at all pulls at the connection. Dont buy these cable cords. They will destroy and strip the female port of your phone. I'm sure this company will not replace your phone and no cable cords will work after the damage is done. The stiffer the cable cord is not a good thing. In the future I'll stick to good old fashioned cords that are way more flexible.",0,0
